,ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
1381,Ast_001382,4120.0,1937.0,1328.0,4277.0,1892.0,3566.0,18495.0,1998.0,3626.0,2523.0,3136.0,13049.0,2828.0,4856.0,2354.0,2916.0,2700.0,3409.0
1382,Ast_001383,3050.0,3688.0,3567.0,3734.0,2937.0,2939.0,14215.0,3979.0,3787.0,2642.0,4009.0,11410.0,2642.0,5687.0,3298.0,2970.0,2876.0,3049.0
1383,Ast_001384,5211.0,5008.0,2936.0,2677.0,4416.0,1899.0,22851.0,2296.0,4376.0,5611.0,2420.0,8229.0,4311.0,1580.0,1613.0,2999.0,2965.0,2321.0
1384,Ast_001385,1751.0,4065.0,3444.0,3601.0,3756.0,2003.0,9002.0,2308.0,5014.0,3443.0,4464.0,11005.0,3940.0,2954.0,1277.0,3236.0,2027.0,3855.0
1385,Ast_001386,3930.0,1475.0,2042.0,4472.0,2136.0,3795.0,17728.0,2194.0,3959.0,3016.0,2513.0,13605.0,2209.0,4702.0,2120.0,3587.0,2319.0,3881.0
1386,Ast_001387,4262.0,1877.0,1943.0,3248.0,4350.0,3884.0,19053.0,4252.0,2425.0,5193.0,3625.0,9952.0,4942.0,2629.0,1970.0,2486.0,4589.0,2765.0
1387,Ast_001388,2712.0,3864.0,3153.0,3181.0,4148.0,2312.0,12833.0,2230.0,5065.0,3304.0,4572.0,9749.0,4402.0,3113.0,1279.0,2824.0,1918.0,4153.0
1388,Ast_001389,4495.0,1998.0,1935.0,3457.0,4090.0,3703.0,19983.0,4237.0,2778.0,5546.0,3306.0,10562.0,5119.0,2888.0,1549.0,2966.0,5164.0,4131.0
1389,Ast_001390,4299.0,4383.0,5287.0,1752.0,3145.0,1943.0,19187.0,4525.0,1495.0,1918.0,2719.0,5453.0,3129.0,5043.0,2836.0,4297.0,4054.0,2527.0
1390,Ast_001391,2570.0,3804.0,3387.0,3895.0,2872.0,3315.0,12275.0,4127.0,3336.0,2170.0,4373.0,11880.0,2872.0,4395.0,3176.0,2831.0,3478.0,2835.0
1391,Ast_001392,3503.0,1593.0,1653.0,4477.0,1949.0,3717.0,16024.0,2399.0,3477.0,2725.0,3030.0,13620.0,2602.0,5067.0,2736.0,3535.0,2851.0,3623.0
1392,Ast_001393,4534.0,2218.0,1667.0,3240.0,4014.0,3783.0,20143.0,3992.0,2676.0,4699.0,4938.0,9936.0,4732.0,3034.0,2853.0,2935.0,5086.0,3547.0
1393,Ast_001394,4117.0,1534.0,1667.0,5061.0,1725.0,4007.0,18484.0,2059.0,4043.0,2621.0,3496.0,15378.0,3152.0,4252.0,2775.0,3245.0,2810.0,3786.0
1394,Ast_001395,4463.0,1967.0,2208.0,3059.0,4307.0,3672.0,19857.0,4275.0,2970.0,4876.0,4405.0,9368.0,4776.0,2820.0,2051.0,2812.0,5399.0,3191.0
1395,Ast_001396,2532.0,3847.0,4251.0,,2758.0,3235.0,12131.0,4078.0,3556.0,2315.0,4589.0,,2553.0,4871.0,3150.0,3318.0,3249.0,2808.0
1396,Ast_001397,2669.0,3966.0,1864.0,3172.0,3759.0,2820.0,12688.0,4497.0,2798.0,4160.0,2042.0,9730.0,4889.0,2262.0,4154.0,4689.0,4441.0,2710.0
1397,Ast_001398,2167.0,4435.0,4008.0,3889.0,2873.0,3466.0,10676.0,3658.0,3425.0,2464.0,4660.0,11884.0,2989.0,4006.0,3312.0,2583.0,2976.0,3103.0
1398,Ast_001399,4053.0,1535.0,1474.0,4620.0,1599.0,4058.0,18201.0,2544.0,3805.0,3000.0,2251.0,14072.0,3126.0,4746.0,2149.0,3678.0,3211.0,3744.0
1399,Ast_001400,4573.0,1387.0,2419.0,3175.0,4044.0,3867.0,20281.0,3947.0,3441.0,4822.0,4035.0,9718.0,4583.0,2704.0,2215.0,2329.0,4829.0,3226.0
1400,Ast_001401,2049.0,4606.0,3171.0,2663.0,3965.0,2379.0,10185.0,2441.0,4447.0,3459.0,3979.0,8193.0,4059.0,3108.0,1868.0,2884.0,1731.0,4358.0
1401,Ast_001402,3509.0,5206.0,4781.0,1806.0,4435.0,2659.0,16029.0,4216.0,1834.0,1669.0,3003.0,5625.0,3107.0,3975.0,2418.0,4092.0,4248.0,2710.0
1402,Ast_001403,4514.0,1867.0,2210.0,4241.0,1929.0,3759.0,20057.0,2163.0,4000.0,2612.0,2402.0,12936.0,2191.0,4898.0,2472.0,3351.0,2940.0,3822.0
1403,Ast_001404,2405.0,3351.0,4600.0,3444.0,2562.0,3354.0,11611.0,3323.0,3354.0,3168.0,4576.0,10525.0,3117.0,5397.0,3672.0,3125.0,3002.0,3127.0
1404,Ast_001405,4508.0,2361.0,2017.0,3439.0,4245.0,3990.0,20055.0,4539.0,2699.0,4757.0,3498.0,10525.0,5210.0,2232.0,2306.0,2658.0,4816.0,4117.0
1405,Ast_001406,2272.0,3644.0,3633.0,3378.0,2843.0,3822.0,11073.0,3899.0,3187.0,2840.0,4060.0,10339.0,2786.0,4876.0,3579.0,2539.0,3382.0,2769.0
1406,Ast_001407,3906.0,4654.0,4631.0,1562.0,4904.0,1665.0,17612.0,4573.0,1933.0,1696.0,3166.0,4886.0,2832.0,4872.0,2040.0,4451.0,4251.0,2597.0
1407,Ast_001408,3978.0,2103.0,2070.0,4196.0,2123.0,4001.0,17904.0,1722.0,3375.0,2795.0,2879.0,12772.0,2608.0,4314.0,2362.0,3324.0,2458.0,3801.0
1408,Ast_001409,3636.0,4809.0,4828.0,1984.0,3345.0,2781.0,16526.0,4157.0,1071.0,3358.0,3512.0,6137.0,2502.0,4957.0,3240.0,4079.0,4185.0,2432.0
1409,Ast_001410,4558.0,4906.0,2419.0,2488.0,4864.0,1800.0,20222.0,2628.0,4361.0,4625.0,1977.0,7680.0,4340.0,2296.0,931.0,2376.0,3205.0,1948.0
1410,Ast_001411,1738.0,4572.0,3665.0,3163.0,4340.0,2606.0,8951.0,2504.0,4862.0,2907.0,4517.0,9671.0,4196.0,2724.0,1821.0,3111.0,1243.0,4189.0
1411,Ast_001412,1870.0,3718.0,4284.0,3658.0,2710.0,3574.0,9490.0,3362.0,3814.0,2204.0,4469.0,11165.0,2476.0,4900.0,3360.0,3059.0,3263.0,2953.0
1412,Ast_001413,4431.0,4840.0,2415.0,1731.0,4404.0,1838.0,19734.0,2315.0,4097.0,4624.0,2161.0,5380.0,4372.0,2375.0,2208.0,2278.0,3307.0,2052.0
1413,Ast_001414,4387.0,4728.0,2122.0,2369.0,5259.0,1549.0,19575.0,2762.0,4403.0,5102.0,1972.0,7325.0,3843.0,2401.0,1630.0,2499.0,3206.0,1566.0
1414,Ast_001415,2065.0,4007.0,3912.0,4202.0,4197.0,2479.0,10265.0,2402.0,5171.0,2768.0,4479.0,12808.0,4463.0,3345.0,1543.0,3808.0,1362.0,4178.0
1415,Ast_001416,4685.0,2121.0,2039.0,2820.0,4281.0,4039.0,20731.0,3396.0,2628.0,4735.0,4223.0,8647.0,5142.0,2736.0,2042.0,2948.0,4279.0,3847.0
1416,Ast_001417,4685.0,1661.0,1860.0,3560.0,4107.0,4057.0,20743.0,3689.0,2660.0,5318.0,4022.0,10872.0,5486.0,2860.0,1671.0,1907.0,5007.0,2772.0
1417,Ast_001418,2923.0,4437.0,1528.0,3195.0,3712.0,2804.0,13712.0,4710.0,3087.0,4268.0,2090.0,9782.0,4553.0,2149.0,4403.0,2879.0,5417.0,2889.0
1418,Ast_001419,2319.0,3678.0,4346.0,3828.0,2849.0,3268.0,11283.0,3814.0,3291.0,3014.0,4769.0,11690.0,2571.0,4799.0,3107.0,2543.0,3035.0,3015.0
1419,Ast_001420,3956.0,5090.0,4586.0,1922.0,4471.0,2442.0,17819.0,4589.0,1211.0,1967.0,3051.0,5968.0,2572.0,4889.0,2605.0,3847.0,5309.0,2503.0
1420,Ast_001421,2121.0,3991.0,3702.0,3279.0,3974.0,2064.0,10489.0,2632.0,5104.0,2567.0,4721.0,10043.0,4171.0,2457.0,1354.0,3190.0,1860.0,4099.0
1421,Ast_001422,2761.0,4305.0,1394.0,2969.0,3086.0,2235.0,13043.0,4087.0,3111.0,4003.0,1625.0,9122.0,4499.0,2264.0,4267.0,3867.0,5129.0,2661.0
1422,Ast_001423,4233.0,5297.0,2323.0,2179.0,4842.0,1653.0,18926.0,2107.0,4000.0,5023.0,2279.0,6750.0,3898.0,2723.0,1535.0,2558.0,2880.0,2055.0
1423,Ast_001424,2217.0,3900.0,4596.0,3793.0,2884.0,3087.0,10880.0,3242.0,3412.0,2204.0,4400.0,11580.0,3378.0,5171.0,2973.0,2926.0,3738.0,3147.0
1424,Ast_001425,2914.0,4412.0,2105.0,3275.0,3910.0,2253.0,13641.0,4234.0,3156.0,4129.0,2306.0,10017.0,4514.0,2364.0,4119.0,4375.0,4223.0,3029.0
1425,Ast_001426,4486.0,901.0,1965.0,3910.0,1606.0,3978.0,19951.0,2649.0,4288.0,2681.0,3202.0,11937.0,2344.0,4035.0,2325.0,3532.0,3318.0,3980.0
1426,Ast_001427,4506.0,2534.0,1961.0,2854.0,4093.0,4419.0,20019.0,3828.0,3151.0,5058.0,4105.0,8756.0,4735.0,2267.0,1493.0,2973.0,4052.0,2872.0
1427,Ast_001428,2839.0,4639.0,886.0,3334.0,3954.0,2391.0,13366.0,4333.0,2866.0,3746.0,2492.0,10207.0,4975.0,1999.0,4403.0,4673.0,4785.0,2625.0
1428,Ast_001429,2749.0,3956.0,4109.0,3321.0,2472.0,3806.0,13004.0,4251.0,3685.0,3424.0,3959.0,10156.0,3235.0,4740.0,3315.0,3230.0,3255.0,2881.0
1429,Ast_001430,4287.0,4414.0,4636.0,2024.0,5217.0,1640.0,19140.0,4573.0,1404.0,2175.0,2978.0,6253.0,2546.0,4731.0,3258.0,3991.0,4701.0,2636.0
1430,Ast_001431,2846.0,4533.0,1409.0,2527.0,4101.0,2401.0,13392.0,4897.0,3269.0,3906.0,2094.0,7770.0,4600.0,2161.0,4481.0,4544.0,4462.0,2807.0
1431,Ast_001432,4214.0,4658.0,2205.0,2059.0,4685.0,1488.0,18859.0,1835.0,4242.0,4148.0,2180.0,6391.0,3710.0,1870.0,1962.0,2422.0,2722.0,2111.0
1432,Ast_001433,4532.0,1562.0,2570.0,3061.0,4355.0,3279.0,20135.0,3106.0,2778.0,4517.0,4556.0,9378.0,5251.0,2693.0,1215.0,3027.0,4655.0,3523.0
1433,Ast_001434,2781.0,3943.0,1948.0,2595.0,3937.0,2943.0,13118.0,3581.0,2878.0,4743.0,2230.0,7972.0,4563.0,2167.0,4015.0,4467.0,4637.0,3068.0
1434,Ast_001435,4288.0,4726.0,2486.0,2478.0,4369.0,1186.0,19162.0,1920.0,4001.0,5408.0,2300.0,7632.0,3629.0,2465.0,1669.0,2417.0,3443.0,2359.0
1435,Ast_001436,2644.0,4861.0,1071.0,2979.0,3721.0,2721.0,12577.0,4694.0,3106.0,4129.0,2386.0,9145.0,4547.0,2138.0,4431.0,4917.0,4359.0,3199.0
1436,Ast_001437,2769.0,4116.0,1087.0,3009.0,3323.0,2720.0,13076.0,5015.0,3133.0,4072.0,2021.0,9226.0,4654.0,2104.0,4123.0,4036.0,4568.0,2958.0
1437,Ast_001438,4559.0,2009.0,2752.0,2778.0,4462.0,3764.0,20255.0,4026.0,3310.0,6092.0,4043.0,8535.0,5242.0,2850.0,2058.0,2548.0,4918.0,3539.0
1438,Ast_001439,3765.0,1202.0,2450.0,4648.0,2129.0,3895.0,17071.0,1767.0,3985.0,2440.0,2667.0,14157.0,2899.0,4386.0,2358.0,3231.0,3286.0,3464.0
1439,Ast_001440,1965.0,4047.0,3097.0,3552.0,4017.0,2301.0,9839.0,2391.0,4740.0,2900.0,4150.0,10835.0,4351.0,3335.0,2233.0,3215.0,1181.0,3954.0
1440,Ast_001441,4492.0,4927.0,2557.0,2568.0,4775.0,1255.0,19965.0,3112.0,4337.0,4527.0,2356.0,7901.0,3891.0,2768.0,758.0,2137.0,3469.0,1836.0
1441,Ast_001442,3028.0,4858.0,1527.0,3290.0,3503.0,2562.0,14106.0,4354.0,3012.0,4047.0,2237.0,10076.0,4327.0,2148.0,4111.0,5131.0,4743.0,2732.0
1442,Ast_001443,2732.0,3776.0,1998.0,2916.0,4516.0,2558.0,12923.0,4977.0,2646.0,4067.0,1735.0,8929.0,4257.0,2441.0,4322.0,4267.0,4573.0,2502.0
1443,Ast_001444,2387.0,4446.0,3933.0,3755.0,4298.0,2191.0,11548.0,1951.0,5027.0,2963.0,3624.0,11445.0,4301.0,2826.0,2211.0,2642.0,2082.0,3500.0
1444,Ast_001445,5049.0,2533.0,2190.0,3063.0,4780.0,4065.0,22190.0,3438.0,2284.0,5561.0,4012.0,9387.0,4561.0,3123.0,1422.0,2703.0,4649.0,2856.0
1445,Ast_001446,4557.0,4512.0,5125.0,1636.0,4331.0,3088.0,20233.0,4574.0,1459.0,2028.0,2181.0,5124.0,2897.0,5272.0,2667.0,4060.0,4397.0,2881.0
1446,Ast_001447,4330.0,4925.0,4396.0,1935.0,4741.0,3051.0,19316.0,4482.0,865.0,2232.0,2724.0,6009.0,3430.0,4908.0,3290.0,4357.0,4124.0,2403.0
1447,Ast_001448,4245.0,2555.0,2181.0,3033.0,4347.0,3477.0,18986.0,3558.0,2733.0,4587.0,4447.0,9290.0,4360.0,2883.0,2162.0,2507.0,4782.0,3635.0
1448,Ast_001449,2156.0,3939.0,3676.0,3704.0,3929.0,2134.0,10618.0,2103.0,5591.0,3941.0,3503.0,11301.0,4082.0,2986.0,1940.0,3510.0,1904.0,3524.0
1449,Ast_001450,3984.0,2113.0,1263.0,4515.0,2447.0,4329.0,17934.0,1975.0,4035.0,2049.0,2834.0,13757.0,2646.0,4489.0,2555.0,2896.0,2757.0,3755.0
1450,Ast_001451,1842.0,3376.0,4044.0,4139.0,2785.0,3125.0,9381.0,4376.0,3777.0,2882.0,4712.0,12632.0,2699.0,5365.0,3565.0,3243.0,3299.0,3005.0
1451,Ast_001452,4657.0,2058.0,1948.0,2796.0,4549.0,3894.0,20638.0,3372.0,3243.0,5130.0,4051.0,8586.0,4844.0,2477.0,1554.0,2687.0,4838.0,2828.0
1452,Ast_001453,2011.0,3931.0,4024.0,3995.0,3841.0,2928.0,10046.0,2295.0,4341.0,3599.0,3897.0,12197.0,4328.0,3361.0,1709.0,3359.0,2061.0,4397.0
1453,Ast_001454,3012.0,4556.0,1099.0,2939.0,3927.0,2285.0,14056.0,4042.0,2795.0,5011.0,1929.0,9012.0,4208.0,2309.0,4467.0,4712.0,4159.0,2647.0
1454,Ast_001455,4321.0,2142.0,2160.0,4326.0,2087.0,3374.0,19275.0,1232.0,4074.0,2203.0,3348.0,13170.0,3259.0,4945.0,2170.0,3210.0,2893.0,3458.0
1455,Ast_001456,2691.0,3812.0,1987.0,3136.0,4320.0,2596.0,12754.0,4376.0,2593.0,3977.0,2022.0,9604.0,4553.0,2127.0,4075.0,4663.0,4297.0,2860.0
1456,Ast_001457,4315.0,5107.0,5285.0,1874.0,4755.0,1884.0,19251.0,4799.0,1657.0,2111.0,2885.0,5801.0,3129.0,4841.0,2788.0,4410.0,3701.0,2702.0
1457,Ast_001458,2315.0,3246.0,4253.0,3828.0,2936.0,3183.0,11255.0,3511.0,4020.0,2180.0,4521.0,11694.0,2546.0,4673.0,3558.0,3103.0,3328.0,3177.0
1458,Ast_001459,3984.0,1768.0,1665.0,4513.0,2553.0,3560.0,17935.0,1917.0,4247.0,2582.0,2398.0,13749.0,3547.0,5230.0,2249.0,3533.0,2474.0,3598.0
1459,Ast_001460,1947.0,3619.0,4598.0,4105.0,2608.0,3151.0,9781.0,3375.0,3360.0,2526.0,4534.0,1000295.818,2822.0,5263.0,3325.0,2916.0,3938.0,2969.0
1460,Ast_001461,1248.0,4065.0,3645.0,3227.0,4111.0,1873.0,7002.0,2617.0,4868.0,3431.0,4098.0,9887.0,4771.0,3054.0,2016.0,2407.0,2089.0,4034.0
1461,Ast_001462,2728.0,4242.0,2092.0,2524.0,4240.0,2497.0,12910.0,4573.0,2787.0,3632.0,1965.0,7773.0,4456.0,2429.0,4572.0,4228.0,4707.0,3035.0
1462,Ast_001463,1647.0,4728.0,3624.0,3811.0,3451.0,2459.0,8587.0,2420.0,4915.0,3362.0,3771.0,11640.0,4432.0,2804.0,1674.0,2652.0,1254.0,4428.0
1463,Ast_001464,1985.0,4058.0,3701.0,3666.0,4025.0,2150.0,9937.0,2265.0,5141.0,3013.0,4293.0,11208.0,4004.0,2632.0,1438.0,3188.0,1986.0,3397.0
1464,Ast_001465,4281.0,4562.0,2419.0,2571.0,4508.0,1706.0,19113.0,2556.0,4702.0,3917.0,2308.0,7930.0,4198.0,2179.0,2033.0,2225.0,3456.0,1499.0
1465,Ast_001466,4469.0,4599.0,2518.0,2284.0,5233.0,1115.0,19869.0,2053.0,4633.0,5135.0,2004.0,7048.0,4318.0,2351.0,1305.0,2621.0,3156.0,1707.0
1466,Ast_001467,4523.0,5082.0,5021.0,2009.0,3332.0,2314.0,20094.0,4669.0,1066.0,2652.0,2768.0,6232.0,3120.0,4222.0,3374.0,4066.0,4443.0,2967.0
1467,Ast_001468,1754.0,3619.0,4498.0,4551.0,2967.0,3050.0,9009.0,3757.0,3157.0,2043.0,4383.0,13849.0,3144.0,4544.0,3353.0,3447.0,2606.0,3042.0
1468,Ast_001469,3118.0,4187.0,1758.0,2741.0,4051.0,2733.0,14485.0,4713.0,3283.0,3573.0,2202.0,8424.0,3803.0,1713.0,4215.0,4256.0,4819.0,3084.0
1469,Ast_001470,3737.0,1567.0,2457.0,4081.0,2154.0,3835.0,16941.0,1998.0,4430.0,2889.0,2645.0,12419.0,2140.0,4683.0,1912.0,3194.0,2833.0,3945.0
1470,Ast_001471,4221.0,4839.0,4961.0,2058.0,4027.0,1805.0,18874.0,4269.0,1984.0,2470.0,3048.0,6370.0,2739.0,4980.0,2405.0,4141.0,4255.0,2834.0
1471,Ast_001472,2437.0,3972.0,1635.0,2836.0,3726.0,2479.0,11748.0,4331.0,2966.0,4066.0,2179.0,8701.0,3815.0,2579.0,4466.0,4778.0,5363.0,2831.0
1472,Ast_001473,4163.0,4879.0,2220.0,1886.0,4986.0,1121.0,18653.0,2542.0,4571.0,4967.0,2227.0,5861.0,3745.0,2497.0,1838.0,2636.0,4059.0,1844.0
1473,Ast_001474,4316.0,1906.0,1962.0,4466.0,1620.0,4019.0,19269.0,1645.0,4095.0,2336.0,2853.0,13603.0,2320.0,4548.0,2116.0,3042.0,2625.0,3858.0
1474,Ast_001475,3007.0,5229.0,1881.0,2945.0,3816.0,2927.0,14019.0,4334.0,2658.0,3812.0,1874.0,9032.0,4162.0,1828.0,3929.0,4564.0,4247.0,3051.0
1475,Ast_001476,3731.0,2129.0,2215.0,4027.0,1711.0,3519.0,16937.0,2294.0,3493.0,3241.0,2856.0,12259.0,1946.0,4775.0,2332.0,3266.0,2708.0,3841.0
1476,Ast_001477,2737.0,3793.0,4360.0,3840.0,3052.0,3692.0,12925.0,3754.0,3657.0,2777.0,4287.0,11696.0,3209.0,5387.0,3586.0,3039.0,3426.0,3376.0
1477,Ast_001478,2466.0,3169.0,4397.0,3437.0,2880.0,3436.0,11836.0,3399.0,3636.0,2253.0,4465.0,10499.0,3365.0,5724.0,3384.0,3221.0,3264.0,3349.0
1478,Ast_001479,4146.0,1591.0,1596.0,4414.0,1538.0,3677.0,18575.0,2137.0,3357.0,2935.0,3389.0,13450.0,2688.0,4803.0,2249.0,3443.0,3618.0,3617.0
1479,Ast_001480,4331.0,4102.0,5061.0,2061.0,4731.0,1600.0,19325.0,4164.0,1314.0,3022.0,3065.0,6393.0,2431.0,5697.0,2831.0,3970.0,4372.0,2815.0
1480,Ast_001481,2861.0,3825.0,2095.0,2853.0,3887.0,2394.0,13452.0,4040.0,3497.0,3508.0,2289.0,8765.0,4673.0,1589.0,4599.0,4397.0,3439.0,2658.0
1481,Ast_001482,3807.0,4647.0,2775.0,2339.0,4545.0,785.0,17238.0,2146.0,4256.0,4212.0,2506.0,7232.0,3906.0,2867.0,1305.0,2644.0,2145.0,1656.0
1482,Ast_001483,1552.0,3977.0,3555.0,4135.0,2635.0,3590.0,8210.0,3796.0,3631.0,2438.0,4659.0,12589.0,2911.0,4880.0,2872.0,3338.0,3447.0,2746.0
1483,Ast_001484,4139.0,4875.0,4631.0,2041.0,4901.0,1831.0,18558.0,4644.0,1654.0,2087.0,2692.0,6309.0,3468.0,4481.0,3060.0,4457.0,4075.0,2804.0
1484,Ast_001485,4369.0,2061.0,1180.0,4452.0,1632.0,4030.0,19472.0,1734.0,3952.0,2925.0,2508.0,13549.0,3063.0,4838.0,2159.0,3264.0,2573.0,4060.0
1485,Ast_001486,3640.0,2263.0,2419.0,4751.0,1400.0,4292.0,16565.0,1593.0,3571.0,2239.0,2963.0,14459.0,3033.0,4850.0,2269.0,3017.0,2636.0,3209.0
1486,Ast_001487,4192.0,4516.0,4922.0,2349.0,4024.0,2873.0,18746.0,4138.0,1696.0,1336.0,3413.0,7252.0,2944.0,4575.0,3482.0,3976.0,4162.0,3115.0
1487,Ast_001488,2105.0,4329.0,3931.0,3887.0,4277.0,2592.0,10425.0,2561.0,5251.0,2819.0,,11859.0,4128.0,2928.0,1715.0,3178.0,1753.0,3577.0
1488,Ast_001489,4217.0,1354.0,2008.0,4352.0,1759.0,4045.0,18873.0,1393.0,4340.0,2636.0,3584.0,13245.0,2088.0,4990.0,2157.0,2862.0,2986.0,4059.0
1489,Ast_001490,4496.0,2125.0,1743.0,4694.0,2150.0,3923.0,19989.0,1898.0,4122.0,2574.0,2390.0,14298.0,2593.0,4212.0,2317.0,2829.0,2358.0,4148.0
1490,Ast_001491,4494.0,4986.0,2387.0,2111.0,4839.0,1744.0,19983.0,1621.0,4123.0,5319.0,1995.0,6521.0,4358.0,2386.0,2154.0,2392.0,3752.0,1781.0
1491,Ast_001492,2688.0,4682.0,1345.0,2634.0,3955.0,2821.0,12743.0,4146.0,3429.0,3881.0,2245.0,8102.0,4340.0,2183.0,4434.0,3842.0,3815.0,2889.0
1492,Ast_001493,4380.0,2441.0,2085.0,3076.0,4349.0,3038.0,19513.0,3852.0,3180.0,4907.0,3572.0,9440.0,5583.0,2579.0,2291.0,3011.0,5018.0,3852.0
1493,Ast_001494,3990.0,4824.0,4855.0,1980.0,3785.0,2601.0,17944.0,4238.0,1140.0,2262.0,2298.0,6150.0,2880.0,4861.0,3176.0,4207.0,5033.0,2284.0
1494,Ast_001495,4456.0,4351.0,2986.0,2408.0,5063.0,1916.0,19826.0,2512.0,3940.0,4354.0,2453.0,7430.0,4046.0,2436.0,2101.0,2396.0,3003.0,1247.0
1495,Ast_001496,4497.0,1984.0,2261.0,3329.0,4135.0,3613.0,19988.0,4106.0,2939.0,5293.0,3919.0,10197.0,4890.0,2748.0,1825.0,3085.0,4973.0,2703.0
1496,Ast_001497,3692.0,1348.0,1861.0,4511.0,2034.0,4206.0,16772.0,1142.0,4536.0,2567.0,3079.0,13743.0,2514.0,4922.0,2461.0,3266.0,1816.0,3733.0
1497,Ast_001498,4271.0,2613.0,2132.0,3170.0,3993.0,3775.0,19083.0,2729.0,3202.0,5368.0,3470.0,9724.0,4994.0,2603.0,2398.0,3116.0,4872.0,3699.0
1498,Ast_001499,4075.0,1324.0,2335.0,5346.0,1534.0,3741.0,18298.0,1313.0,3737.0,2505.0,3327.0,16229.0,2471.0,4480.0,2779.0,3767.0,2049.0,3916.0
1499,Ast_001500,3036.0,4489.0,1475.0,2518.0,3993.0,2418.0,14143.0,4436.0,3597.0,3835.0,1838.0,7741.0,3999.0,2003.0,4417.0,5412.0,4866.0,2812.0
1500,Ast_001501,4473.0,2919.0,2369.0,2989.0,4181.0,3455.0,19903.0,4295.0,2883.0,4271.0,3808.0,9161.0,5045.0,2904.0,1921.0,2861.0,5184.0,2954.0
1501,Ast_001502,4121.0,4652.0,4939.0,1871.0,3896.0,1947.0,18487.0,4557.0,1438.0,2131.0,3049.0,5813.0,3423.0,4985.0,2520.0,4461.0,4511.0,2460.0
1502,Ast_001503,2783.0,3950.0,4589.0,3575.0,3067.0,2938.0,13117.0,3475.0,3735.0,2540.0,4476.0,10913.0,2579.0,4624.0,3258.0,2870.0,3128.0,3614.0
1503,Ast_001504,3219.0,3878.0,1917.0,2917.0,4099.0,1894.0,14876.0,4023.0,2696.0,4274.0,2199.0,8967.0,4805.0,2083.0,4299.0,4358.0,5301.0,2631.0
1504,Ast_001505,4845.0,2013.0,1872.0,2988.0,3838.0,3735.0,21394.0,3580.0,2790.0,5407.0,4223.0,9155.0,4615.0,3068.0,1496.0,2563.0,4668.0,2202.0
1505,Ast_001506,1920.0,4032.0,3704.0,3674.0,3810.0,2420.0,9679.0,2157.0,5218.0,3788.0,4466.0,11225.0,4403.0,3599.0,1472.0,2976.0,2399.0,3689.0
1506,Ast_001507,2668.0,3922.0,4796.0,4107.0,3019.0,3379.0,12656.0,3902.0,3592.0,2516.0,4659.0,12521.0,3092.0,4528.0,3274.0,3164.0,3384.0,2949.0
1507,Ast_001508,2723.0,4520.0,1862.0,2519.0,3323.0,2959.0,12917.0,4231.0,2586.0,4549.0,1597.0,7750.0,4667.0,2440.0,3965.0,4531.0,5121.0,2516.0
1508,Ast_001509,2358.0,4021.0,3854.0,3716.0,3109.0,3593.0,11416.0,3693.0,3924.0,2855.0,4804.0,11339.0,3264.0,4750.0,3558.0,2951.0,3372.0,2851.0
1509,Ast_001510,2365.0,3945.0,3370.0,3342.0,3904.0,2472.0,11469.0,2431.0,5320.0,2953.0,4221.0,10236.0,3919.0,3361.0,2016.0,2800.0,2048.0,3619.0
1510,Ast_001511,1856.0,3888.0,4216.0,3672.0,2721.0,3197.0,9427.0,3541.0,3459.0,2503.0,3807.0,11225.0,2217.0,4440.0,3220.0,2975.0,3657.0,3286.0
1511,Ast_001512,4132.0,1956.0,1886.0,3250.0,4329.0,3595.0,18518.0,4431.0,2609.0,5367.0,3984.0,9925.0,4879.0,3183.0,1884.0,2399.0,4222.0,3060.0
1512,Ast_001513,3990.0,1610.0,1370.0,4425.0,1608.0,3792.0,17959.0,1963.0,4216.0,2715.0,3036.0,13478.0,2759.0,4712.0,2244.0,2872.0,2555.0,3807.0
1513,Ast_001514,4368.0,1157.0,2281.0,4035.0,1678.0,3734.0,19479.0,1838.0,4050.0,2737.0,2678.0,12315.0,2929.0,4816.0,2250.0,3267.0,3531.0,3149.0
1514,Ast_001515,2334.0,4237.0,4419.0,3927.0,2414.0,3041.0,11346.0,3733.0,4370.0,2575.0,3752.0,11961.0,2295.0,5304.0,3245.0,,3631.0,2874.0
1515,Ast_001516,1706.0,4195.0,3256.0,3654.0,4188.0,2631.0,8827.0,2777.0,4318.0,3079.0,4297.0,11148.0,4098.0,2670.0,1563.0,2869.0,2163.0,3557.0
1516,Ast_001517,2222.0,4508.0,3949.0,3995.0,3957.0,2604.0,10901.0,2939.0,5128.0,2798.0,3540.0,12184.0,4400.0,3474.0,1161.0,3124.0,1274.0,3969.0
1517,Ast_001518,1943.0,3915.0,3252.0,3546.0,4272.0,2527.0,9805.0,1964.0,4929.0,3141.0,4322.0,10847.0,4329.0,3234.0,1948.0,2092.0,1479.0,4353.0
1518,Ast_001519,4548.0,4436.0,5221.0,2056.0,3609.0,2547.0,20187.0,4733.0,1769.0,2669.0,2507.0,6384.0,2920.0,4566.0,3107.0,4130.0,4450.0,2758.0
1519,Ast_001520,5055.0,2211.0,1676.0,3318.0,4092.0,4076.0,22216.0,3720.0,2994.0,5106.0,3925.0,10159.0,5237.0,2420.0,2335.0,2729.0,4535.0,3007.0
