ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
Ast_001466,4469,4599,2518,2284,5233,1115,19869,2053,4633,5135,2004,7048,4318,2351,1305,2621,3156,1707
Ast_001467,4523,5082,5021,2009,3332,2314,20094,4669,1066,2652,2768,6232,3120,4222,3374,4066,4443,2967
Ast_001468,1754,3619,4498,4551,2967,3050,9009,3757,3157,2043,4383,13849,3144,4544,3353,3447,2606,3042
Ast_001469,3118,4187,1758,2741,4051,2733,14485,4713,3283,3573,2202,8424,3803,1713,4215,4256,4819,3084
Ast_001470,3737,1567,2457,4081,2154,3835,16941,1998,4430,2889,2645,12419,2140,4683,1912,3194,2833,3945
Ast_001471,4221,4839,4961,2058,4027,1805,18874,4269,1984,2470,3048,6370,2739,4980,2405,4141,4255,2834
Ast_001472,2437,3972,1635,2836,3726,2479,11748,4331,2966,4066,2179,8701,3815,2579,4466,4778,5363,2831
Ast_001473,4163,4879,2220,1886,4986,1121,18653,2542,4571,4967,2227,5861,3745,2497,1838,2636,4059,1844
Ast_001474,4316,1906,1962,4466,1620,4019,19269,1645,4095,2336,2853,13603,2320,4548,2116,3042,2625,3858
Ast_001475,3007,5229,1881,2945,3816,2927,14019,4334,2658,3812,1874,9032,4162,1828,3929,4564,4247,3051
Ast_001476,3731,2129,2215,4027,1711,3519,16937,2294,3493,3241,2856,12259,1946,4775,2332,3266,2708,3841
Ast_001477,2737,3793,4360,3840,3052,3692,12925,3754,3657,2777,4287,11696,3209,5387,3586,3039,3426,3376
Ast_001478,2466,3169,4397,3437,2880,3436,11836,3399,3636,2253,4465,10499,3365,5724,3384,3221,3264,3349
Ast_001479,4146,1591,1596,4414,1538,3677,18575,2137,3357,2935,3389,13450,2688,4803,2249,3443,3618,3617
Ast_001480,4331,4102,5061,2061,4731,1600,19325,4164,1314,3022,3065,6393,2431,5697,2831,3970,4372,2815
Ast_001481,2861,3825,2095,2853,3887,2394,13452,4040,3497,3508,2289,8765,4673,1589,4599,4397,3439,2658
Ast_001482,3807,4647,2775,2339,4545,785,17238,2146,4256,4212,2506,7232,3906,2867,1305,2644,2145,1656
Ast_001483,1552,3977,3555,4135,2635,3590,8210,3796,3631,2438,4659,12589,2911,4880,2872,3338,3447,2746
Ast_001484,4139,4875,4631,2041,4901,1831,18558,4644,1654,2087,2692,6309,3468,4481,3060,4457,4075,2804
Ast_001485,4369,2061,1180,4452,1632,4030,19472,1734,3952,2925,2508,13549,3063,4838,2159,3264,2573,4060
Ast_001486,3640,2263,2419,4751,1400,4292,16565,1593,3571,2239,2963,14459,3033,4850,2269,3017,2636,3209
Ast_001487,4192,4516,4922,2349,4024,2873,18746,4138,1696,1336,3413,7252,2944,4575,3482,3976,4162,3115
Ast_001488,2105,4329,3931,3887,4277,2592,10425,2561,5251,2819,y*jdfk4,11859,4128,2928,1715,3178,1753,3577
Ast_001489,4217,1354,2008,4352,1759,4045,18873,1393,4340,2636,3584,13245,2088,4990,2157,2862,2986,4059
Ast_001490,4496,2125,1743,4694,2150,3923,19989,1898,4122,2574,2390,14298,2593,4212,2317,2829,2358,4148
Ast_001491,4494,4986,2387,2111,4839,1744,19983,1621,4123,5319,1995,6521,4358,2386,2154,2392,3752,1781
Ast_001492,2688,4682,1345,2634,3955,2821,12743,4146,3429,3881,2245,8102,4340,2183,4434,3842,3815,2889
Ast_001493,4380,2441,2085,3076,4349,3038,19513,3852,3180,4907,3572,9440,5583,2579,2291,3011,5018,3852
Ast_001494,3990,4824,4855,1980,3785,2601,17944,4238,1140,2262,2298,6150,2880,4861,3176,4207,5033,2284
Ast_001495,4456,4351,2986,2408,5063,1916,19826,2512,3940,4354,2453,7430,4046,2436,2101,2396,3003,1247
Ast_001496,4497,1984,2261,3329,4135,3613,19988,4106,2939,5293,3919,10197,4890,2748,1825,3085,4973,2703
Ast_001497,3692,1348,1861,4511,2034,4206,16772,1142,4536,2567,3079,13743,2514,4922,2461,3266,1816,3733
Ast_001498,4271,2613,2132,3170,3993,3775,19083,2729,3202,5368,3470,9724,4994,2603,2398,3116,4872,3699
Ast_001499,4075,1324,2335,5346,1534,3741,18298,1313,3737,2505,3327,16229,2471,4480,2779,3767,2049,3916
Ast_001500,3036,4489,1475,2518,3993,2418,14143,4436,3597,3835,1838,7741,3999,2003,4417,5412,4866,2812
Ast_001501,4473,2919,2369,2989,4181,3455,19903,4295,2883,4271,3808,9161,5045,2904,1921,2861,5184,2954
Ast_001502,4121,4652,4939,1871,3896,1947,18487,4557,1438,2131,3049,5813,3423,4985,2520,4461,4511,2460
Ast_001503,2783,3950,4589,3575,3067,2938,13117,3475,3735,2540,4476,10913,2579,4624,3258,2870,3128,3614
Ast_001504,3219,3878,1917,2917,4099,1894,14876,4023,2696,4274,2199,8967,4805,2083,4299,4358,5301,2631
Ast_001505,4845,2013,1872,2988,3838,3735,21394,3580,2790,5407,4223,9155,4615,3068,1496,2563,4668,2202
Ast_001506,1920,4032,3704,3674,3810,2420,9679,2157,5218,3788,4466,11225,4403,3599,1472,2976,2399,3689
Ast_001507,2668,3922,4796,4107,3019,3379,12656,3902,3592,2516,4659,12521,3092,4528,3274,3164,3384,2949
Ast_001508,2723,4520,1862,2519,3323,2959,12917,4231,2586,4549,1597,7750,4667,2440,3965,4531,5121,2516
Ast_001509,2358,4021,3854,3716,3109,3593,11416,3693,3924,2855,4804,11339,3264,4750,3558,2951,3372,2851
Ast_001510,2365,3945,3370,3342,3904,2472,11469,2431,5320,2953,4221,10236,3919,3361,2016,2800,2048,3619
Ast_001511,1856,3888,4216,3672,2721,3197,9427,3541,3459,2503,3807,11225,2217,4440,3220,2975,3657,3286
Ast_001512,4132,1956,1886,3250,4329,3595,18518,4431,2609,5367,3984,9925,4879,3183,1884,2399,4222,3060
Ast_001513,3990,1610,1370,4425,1608,3792,17959,1963,4216,2715,3036,13478,2759,4712,2244,2872,2555,3807
Ast_001514,4368,1157,2281,4035,1678,3734,19479,1838,4050,2737,2678,12315,2929,4816,2250,3267,3531,3149
Ast_001515,2334,4237,4419,3927,2414,3041,11346,3733,4370,2575,3752,11961,2295,5304,3245,,3631,2874
Ast_001516,1706,4195,3256,3654,4188,2631,8827,2777,4318,3079,4297,11148,4098,2670,1563,2869,2163,3557
Ast_001517,2222,4508,3949,3995,3957,2604,10901,2939,5128,2798,3540,12184,4400,3474,1161,3124,1274,3969
Ast_001518,1943,3915,3252,3546,4272,2527,9805,1964,4929,3141,4322,10847,4329,3234,1948,2092,1479,4353
Ast_001519,4548,4436,5221,2056,3609,2547,20187,4733,1769,2669,2507,6384,2920,4566,3107,4130,4450,2758
Ast_001520,5055,2211,1676,3318,4092,4076,22216,3720,2994,5106,3925,10159,5237,2420,2335,2729,4535,3007
Ast_001521,4218,4967,2778,2715,4373,1537,18860,1902,4647,4464,2325,8346,4081,1913,1509,2626,3576,1941
Ast_001522,4676,4479,2389,2569,4896,1313,20700,1457,4126,3875,2348,7913,4303,2308,2114,2313,2599,1128
Ast_001523,2268,3422,4026,4050,2670,2781,11072,4134,3564,3185,4313,12368,2527,5025,2817,3359,3151,2927
Ast_001524,4284,4771,2293,2878,4865,1830,19121,2171,4622,5164,2473,8847,3899,2898,1093,2122,3442,1753
Ast_001525,1872,3968,3772,3579,3973,1989,9484,2628,4622,3297,3434,10941,4392,2725,2112,3215,1654,3644
Ast_001526,2536,4016,3825,3561,3830,1948,12145,1885,5341,2748,4138,10876,4430,2333,2091,2885,1463,3893
Ast_001527,1662,4542,3739,3848,3718,2070,8657,2911,4954,2949,4130,11735,4299,2950,1670,3397,2462,3928
Ast_001528,2550,4942,1973,3302,3562,2153,12205,4447,2725,3885,2328,10107,4327,2598,3856,4653,4662,3153
Ast_001529,4389,1303,1122,4693,1517,3360,19559,1894,3663,2260,3106,14270,2279,4171,2046,3158,2292,3674
Ast_001530,4676,2412,2019,2722,4561,3512,20703,4126,3344,5233,3969,8367,4187,2981,2020,2434,4288,3379
Ast_001531,4541,2376,1971,3209,4177,3563,20139,3943,2911,5725,3703,9842,4089,2656,2874,2424,5026,3304
Ast_001532,4103,1757,1286,5035,1640,3801,18414,1367,4208,2224,2629,15298,2147,4055,2202,3353,2458,3998
Ast_001533,2263,4117,3408,3138,4130,2344,11041,2986,4703,2882,4253,9608,3778,2591,1749,2548,2320,4183
Ast_001534,4901,2147,2057,3262,4538,3176,21605,4544,3184,5345,4294,9959,4650,2739,1578,2929,4555,3282
Ast_001535,1806,4078,3830,3560,4078,2210,9237,2490,5455,2457,3653,10863,4657,2730,2147,3742,1262,4319
Ast_001536,4581,2562,2099,2279,4239,3829,20321,4118,2604,5131,4217,7030,5176,2673,2132,2608,4577,2821
Ast_001537,3821,1847,1827,4539,1788,3866,17289,1236,4036,2553,3261,13822,3113,4579,2469,3195,2415,3525
Ast_001538,4461,2092,1564,2772,3902,3375,19840,4113,2180,4434,4226,8520,4890,2633,1825,3516,4891,3660
Ast_001539,2781,4455,1478,2927,4102,2705,13125,5040,2781,4103,2440,8976,4193,2066,4051,4372,5208,3016
Ast_001540,4027,1000275.838,4419,1982,4834,1897,18112,4518,1857,2469,2784,6162,3005,4663,3024,3961,4407,2832
Ast_001541,5020,2577,2152,3080,4881,4645,22091,4382,3204,5581,4392,9445,4132,2640,1173,3110,4945,3546
Ast_001542,4756,2348,1479,2775,4173,4075,21032,3984,2918,4887,3753,8508,4721,2453,2803,2690,4435,3143
Ast_001543,3849,1662,2101,4778,1872,4245,17399,1359,3971,2252,3272,14546,3213,4491,2199,3752,2200,3434
Ast_001544,4873,4715,2846,2415,5043,1280,21492,2212,4543,4567,2253,7450,3982,2467,2013,2122,2097,1859
Ast_001545,2942,4446,1902,3037,4232,2870,13782,4003,2975,4079,1680,9320,4482,1655,4468,4410,4996,07s 47
Ast_001546,1904,4526,3570,4116,3318,2559,9602,2603,5022,2967,5171,12536,3717,2391,1716,3851,1843,3598
Ast_001547,2828,5269,1828,3013,4324,2188,13294,4264,3389,3745,2194,9248,4758,2069,4502,5270,5174,2668
Ast_001548,2958,3750,2145,3313,3795,2657,13830,4770,3187,4231,2348,10148,5168,2115,4061,4985,5414,2830
Ast_001549,2658,3431,4110,3539,2537,3141,12635,4296,4185,2573,4462,10807,3572,4260,3316,3251,3624,2957
Ast_001550,3608,5191,5244,2112,3518,2999,16427,4612,1418,1627,3417,6519,2505,5190,3055,4600,4191,2709
Ast_001551,4065,4759,1936,2368,4791,1696,18269,2783,3844,4362,1909,7307,3985,3026,1966,2282,1000291.479,1234
Ast_001552,1584,3651,4074,3910,3245,3299,8357,4419,3373,3721,4186,11932,2981,4548,3235,3370,3345,3076
Ast_001553,2759,3702,4024,3984,3656,2366,13042,2088,5370,3054,5232,12140,4129,3304,1712,3417,2302,4204
Ast_001554,4212,1131,1615,4556,1474,3900,18856,1272,4385,1982,2807,13864,2131,4765,2797,3313,2599,3400
Ast_001555,4524,1571,1909,2841,4528,4076,20091,3803,2690,5332,2998,8742,4357,2876,2127,2794,5216,3171
Ast_001556,2638,3900,4162,3740,3466,1877,12540,2811,5161,2300,4502,11417,4547,3514,1533,3248,1881,4272
Ast_001557,3889,2698,1528,2688,4310,4224,17552,4432,2530,4739,4348,8260,5137,1000249.529,1172,3170,4792,2756
Ast_001558,2457,3338,3662,3517,4149,1948,11824,2281,4932,2414,4113,10760,4241,3162,1558,3005,1026,3643
Ast_001559,4468,4871,2324,2662,5265,1839,19865,1952,4793,4165,2020,8182,4366,2350,1475,2825,2935,1128
Ast_001560,1740,4244,3843,3682,3491,2544,8963,3180,4563,2968,3977,11271,3962,2793,1821,3217,1631,4110
Ast_001561,4456,4835,4557,2574,4319,2457,19815,4607,2029,1676,3389,7933,3304,5030,3603,4308,4657,2616
Ast_001562,2761,4553,2262,2954,3590,3080,13055,4286,3099,3937,2429,9053,4434,1532,3991,3675,4473,2862
Ast_001563,3164,4651,1488,3165,4510,2211,14673,4505,2952,4250,1711,9695,3606,1913,4167,3948,4355,2637
Ast_001564,1943,3762,4393,3628,3155,3022,9761,3647,3302,3345,4467,11079,2823,5241,3454,3409,3371,2839
Ast_001565,4098,4978,4874,1966,4048,2493,18400,4115,1753,2546,2449,6106,3212,4613,2019,3984,4488,2671
Ast_001566,3660,1128,1358,5018,1721,,16653,1987,3506,2209,3096,15246,2234,5082,2164,2957,2327,3495
Ast_001567,2563,3738,4348,4298,3172,2852,12256,4242,3572,2709,4286,13083,2534,4989,3046,2581,3100,3607
Ast_001568,4118,1260,2161,4763,1922,3621,18469,1934,4321,3053,2847,14492,2648,5010,2282,2893,3439,3486
Ast_001569,4024,4435,5012,1945,4072,2184,18086,4066,1516,2011,3070,6031,3036,4718,2684,4118,4380,2568
Ast_001570,2811,3518,1950,3116,4015,2492,13237,4759,2908,4244,1963,9538,4120,2274,4253,4152,4235,3308
Ast_001571,2337,3937,4155,3903,2211,3551,11349,3356,3649,2009,4012,11915,2716,4650,3311,3541,2899,3119
Ast_001572,4747,2400,2241,3203,4277,3876,20979,3973,2362,4978,4142,9810,4902,2581,1972,2587,4996,3515
Ast_001573,2549,3959,1497,3036,3884,2263,12188,5029,3163,4114,2268,9309,5013,1518,4125,4639,4743,2681
Ast_001574,4076,4091,4714,1597,3503,1527,18290,4257,1520,2038,2568,5001,4221,5174,2440,3949,4725,2285
Ast_001575,4596,2059,1857,3007,3851,3532,20368,3612,3047,4358,4177,9219,4615,2734,1653,3004,4702,3732
Ast_001576,4586,2231,2427,2951,4505,4059,20321,3826,2948,5176,4104,9065,4887,2896,2119,3238,5184,3682
Ast_001577,4024,1218,2042,4692,1832,3459,18095,1909,3453,2091,3111,14258,2863,4611,2436,3303,2698,4235
Ast_001578,2686,3813,1201,2776,3858,2340,12739,4798,3728,4071,2187,8537,3977,1853,3971,4292,5544,2697
Ast_001579,2112,4217,3503,3529,4200,1730,10461,2210,4880,2661,3651,10786,3966,2876,1705,3129,1972,3623
Ast_001580,4781,4591,2328,1895,5034,1477,21113,2439,4583,4235,2353,5888,3638,2502,1561,2445,3073,1400
Ast_001581,3180,3612,1637,3175,3519,2645,14704,3852,3281,3934,2141,9712,4490,2254,4234,4987,4542,3009
Ast_001582,4720,2272,1603,2888,4527,4650,20905,4570,3010,5215,4339,8862,4985,2356,2055,3228,4647,3455
Ast_001583,2413,4258,3973,3921,3957,2357,11637,1760,5120,2668,3827,11949,4229,3558,1491,2982,1621,4171
Ast_001584,3024,4239,1921,3395,3619,2559,14115,4484,3489,4240,1712,10376,3920,2196,4512,4843,4008,2860
Ast_001585,2371,3475,3866,4124,2627,3011,11488,3652,3830,2470,4493,12563,2315,4720,3428,3063,3228,3283
Ast_001586,4180,4958,2782,2535,4900,2181,18720,2182,4573,4719,2205,7816,3722,2510,1950,2768,3340,1373
Ast_001587,4123,413,2012,4362,1597,3845,18499,1256,4060,3216,2691,13301,2500,3903,1915,3375,2774,4125
Ast_001588,3115,4934,1624,3021,4113,2488,14462,4564,3145,3907,2614,9272,3905,1819,4087,4795,5252,3402
Ast_001589,2467,3447,4455,3880,2578,3766,11889,4297,3411,2501,4506,11830,2804,6268,3458,2873,3022,3265
Ast_001590,4361,5217,2620,2004,4763,1685,19449,2068,3815,4606,2470,6212,3887,2522,1976,2737,3606,1885
Ast_001591,4309,4767,5499,2156,4280,2219,19251,4186,866,2286,2483,6676,3446,4785,3780,4015,4360,2831
Ast_001592,1640,3524,3844,3844,3125,3544,8563,4278,3947,2468,4120,11712,2571,5131,3252,3096,3858,2476
Ast_001593,2071,4034,4133,2970,3896,1878,10269,2021,4251,2575,4744,9114,4502,3042,1981,3808,2405,3357
Ast_001594,4583,1233,2339,4224,1680,3833,20315,1775,3889,3002,3227,12870,2367,4115,2417,3082,2119,3811
Ast_001595,2330,4007,3762,3662,4858,2267,11316,2551,5106,2562,3485,11185,4345,3390,1530,2984,2317,4167
Ast_001596,2294,3482,4414,3730,2690,3143,11189,4032,4374,3009,4338,11379,3645,5233,3274,2728,3054,2949
Ast_001597,1638,3822,4221,3869,1000233.763,3143,8545,3990,3450,2424,4949,11808,3531,4480,3394,2471,3580,3288
Ast_001598,2258,4345,4107,3757,4646,2524,11048,3050,4735,2828,4299,11478,4101,3277,1948,3338,2593,4136
Ast_001599,3594,2123,1788,5051,1960,3912,16374,1700,4076,2807,2166,15354,2768,4876,2694,2822,2381,3414
Ast_001600,4584,4472,2788,2267,5237,1244,20346,2575,4686,4744,2037,6994,3812,2362,1745,2275,3646,1865
Ast_001601,2186,4140,3953,3335,4050,2581,10763,2393,4542,2837,4744,10209,4176,3553,1628,3167,1363,3935
Ast_001602,4101,1690,1484,4806,2355,3761,18393,1512,4355,2825,3081,14613,3220,5686,2233,3116,2601,4275
Ast_001603,2957,4195,1310,2312,4137,2540,13826,4761,3109,3792,2035,7124,4135,1820,4486,5205,4300,2703
Ast_001604,3807,4510,5182,1411,4260,3191,17229,4492,1913,2074,3167,4426,2432,5193,2280,4309,3883,2438
Ast_001605,1680,3715,4414,4088,2349,3223,8725,3944,3314,2961,4364,12465,3397,5352,3378,3263,3337,3385
Ast_001606,3208,3865,1919,2840,3433,2348,14816,4016,3060,3834,2099,8715,4142,2460,4121,4348,4493,3083
Ast_001607,4692,1766,2089,3478,4588,3705,20771,3530,3134,5616,4897,10636,5177,2699,1969,2914,4842,4123
Ast_001608,4214,4901,5064,1829,3038,2304,18846,4568,1602,1844,2492,5689,2570,4601,2071,4421,4900,2818
Ast_001609,4060,2281,1773,3325,4240,3287,18237,3918,3122,4906,4539,10186,4740,2754,2360,3130,4927,2816
Ast_001610,4159,2459,2012,3184,4098,4772,18641,4243,3076,4967,3978,9754,4714,2281,1129,2761,4812,2852
Ast_001611,3366,5391,1695,3449,3814,2710,15452,4469,3194,4207,2857,10533,4315,1476,3992,4902,3999,2846
Ast_001612,4021,1906,2380,4481,1802,3649,18090,1518,3672,2731,3621,13633,2602,4619,2681,3519,2888,3422
Ast_001613,4420,4639,2704,1959,4710,1195,19681,2024,3945,4537,2356,6082,3981,1892,2047,2399,2929,1611
Ast_001614,2188,3940,3588,3976,4009,2421,10754,2095,4812,2452,4121,12113,4141,3966,1784,3687,1520,4000
Ast_001615,3970,1601,1978,4310,2149,3873,17881,1627,3994,2227,2528,13113,2776,4764,2234,3055,2349,3225
Ast_001616,2464,3967,4289,3891,2563,3148,11858,4287,3158,2721,4643,11875,3358,4631,3562,3212,1000267.017,3059
Ast_001617,3253,4814,1574,3149,3773,2880,15015,4607,3193,3903,2127,9632,4391,2542,4152,5486,4889,3019
Ast_001618,4109,1181,1380,4204,2481,3932,18441,1553,3860,2374,3271,12811,3123,4944,1960,3431,2462,3798
Ast_001619,5020,2451,1607,3570,4621,3603,22089,3720,2793,4616,4121,10915,5038,3164,1589,3047,4349,3231
Ast_001620,4262,1096,1615,4344,1945,4079,19043,1439,4199,2938,3236,13230,3012,4545,2408,3222,2843,3491
Ast_001621,4521,1446,1801,4524,1443,3585,20089,1557,3995,2962,2879,13774,2807,4598,2444,3193,2873,3521
Ast_001622,4628,1843,1856,3305,4496,4210,20530,4071,2434,5012,3576,10113,5183,2888,1976,2283,4878,3671
Ast_001623,4419,4977,2489,1777,5047,2130,19681,1628,4485,4858,2152,5530,3993,2203,1472,2069,3472,1849
Ast_001624,4171,4967,2413,2480,4668,1871,18690,1694,4258,4792,2315,7641,4205,2388,1239,2151,3764,1745
Ast_001625,3081,4885,1460,2942,3748,2565,14325,4537,2908,4121,2003,9037,4587,2160,4211,5201,4110,3136
Ast_001626,2211,4465,3834,3659,2572,3435,10835,3622,2914,2698,4765,11166,2514,5012,3274,3222,3421,3162
Ast_001627,4027,1786,1542,5207,1841,3871,18095,1915,4039,2264,3324,15830,3168,4013,2322,3206,2103,3690
Ast_001628,4192,1921,2009,2728,4868,3842,18755,3808,3267,5681,3554,8400,4361,2414,1536,2589,4849,2819
Ast_001629,3963,4664,4836,2040,3902,2509,17850,4623,1311,2535,2591,6325,2186,4481,2874,4174,4834,2429
Ast_001630,3613,4830,4531,1705,4066,1985,16457,4395,1590,1731,2370,5306,2937,5584,3187,3756,3896,2816
Ast_001631,3276,2034,1718,4586,1741,3647,15093,1007,4132,2400,2467,13975,3403,4820,2548,3045,3141,3418
Ast_001632,4487,4475,4607,1848,4124,2370,19962,4676,1663,1782,3187,5722,2762,4256,3468,4197,4180,2590
Ast_001633,2467,3246,4002,4291,2931,3461,11863,3742,3716,2930,4570,13075,3411,4517,3252,2593,3077,3112
Ast_001634,4309,1621,2213,5017,1821,3990,19226,2104,3802,3503,2808,15255,2647,4136,1992,2984,2896,3950
Ast_001635,4251,4911,1956,2441,5134,1375,18993,1934,4637,4153,2311,7523,4028,2276,1554,2158,2786,2198
Ast_001636,1989,4341,3893,3823,4036,2240,9955,2320,5157,3414,4499,11668,4370,2950,1771,2869,1769,3688
Ast_001637,2331,3390,4261,3844,2911,3168,11318,3771,3423,2795,4404,11741,3008,5008,3439,2895,3051,3209
Ast_001638,2196,3667,3645,3828,2970,3520,10801,4037,3619,2810,4496,11679,2866,4144,3512,3142,3034,3334
Ast_001639,3794,2104,1788,4963,1478,4006,17172,1459,3906,2740,2861,15090,2722,4524,2648,3043,1780,4024
Ast_001640,1896,4096,3767,3776,3983,2481,9594,1774,4687,3676,4180,11538,3834,2948,1697,3270,1725,3717
Ast_001641,2034,3374,4659,4388,2675,3241,10139,4641,3156,2718,4607,13353,3081,4907,3450,2672,3065,3198
Ast_001642,2862,3846,1391,2859,3272,2420,13443,4233,3070,3831,1598,8781,4645,2422,4165,4752,4817,2760
Ast_001643,3190,4306,1478,2840,4228,2408,14751,4180,3355,4215,2332,8715,4301,1721,4294,4297,4606,3301
Ast_001644,2038,4550,3371,3768,3961,2048,10146,2276,5138,3759,4182,11506,4465,3366,1564,2864,2243,4480
Ast_001645,2544,4379,1420,3204,3322,2818,12184,4371,2966,3463,2287,9808,4540,1358,4271,4547,4985,2683
Ast_001646,1631,4155,4384,3582,3306,3376,8525,4095,2991,2376,4289,10961,3457,4753,3136,2988,3461,2789
Ast_001647,4585,4867,3070,2221,5109,2016,20328,1832,4716,5356,2070,6875,4185,2382,1177,2217,3393,2396
Ast_001648,2038,4238,3625,3534,4376,2468,10132,2271,4133,3342,3925,10796,4101,2447,1742,2439,1424,4325
Ast_001649,4103,1735,2066,4905,2109,3776,18420,2045,3935,2874,2774,14922,2458,4863,2663,2763,2442,3622
Ast_001650,3521,1133,1483,4485,1388,4091,16101,1726,3826,2444,2425,13662,2764,4008,2418,3022,2625,3311
Ast_001651,2341,4106,3884,3415,3770,2317,11379,2539,5255,2572,4098,10447,4322,3671,2073,2590,2026,3891
Ast_001652,3126,4872,1670,2925,3981,2657,14506,4671,2863,4159,2433,8969,4312,2021,4244,4839,4832,2537
Ast_001653,1814,4167,4176,3616,4820,2495,9262,2060,4714,3116,3961,11057,3772,3656,1264,2875,2588,3943
Ast_001654,3790,1187,1860,4824,1759,3582,17148,2188,3841,2651,2466,14675,2527,4755,2341,2890,2481,4269
Ast_001655,2942,3957,1688,2861,3735,2549,13764,4640,2909,3872,2468,8795,4433,2509,4264,4515,5193,2236
Ast_001656,4576,4498,2641,2426,5570,1882,20296,2295,3893,5331,2545,7478,4046,2705,1422,2238,2562,1653
Ast_001657,4951,2001,2205,2881,4156,3580,21804,3139,2968,4695,3805,8868,5154,2622,2763,2940,4555,3570
Ast_001658,2002,3785,3844,3818,3395,3468,10009,3855,3590,2432,4279,11650,2894,5925,3285,3127,3570,2950
Ast_001659,2707,4489,1646,3306,3623,3041,12827,5203,2851,3962,2458,10135,4924,2048,4298,4533,4728,3106
Ast_001660,3057,3789,1919,2856,4343,2812,14242,4623,2832,4117,1913,8759,4627,1960,4487,5353,5525,2867
Ast_001661,2058,4414,3672,3504,4038,2438,10240,2204,4593,2817,4520,10718,4330,2170,1605,2328,1798,3779
Ast_001662,4414,2033,2160,2808,4158,3956,19657,4326,2777,4822,4887,8612,5088,2870,1193,2738,3870,3085
Ast_001663,4221,4848,4703,2124,4100,2362,18890,4232,1590,1901,2959,6577,2752,5055,2551,3978,4374,2613
Ast_001664,2154,3434,3358,3404,3878,2549,10616,2585,4757,2379,3906,10408,4375,3304,897,3068,1584,3594
Ast_001665,4060,4323,4214,2091,4321,2004,18232,4973,1589,2729,3369,6466,2804,5003,3142,4378,4424,2491
Ast_001666,2589,4816,1282,2781,4295,2720,12358,4144,3223,4013,2267,8550,4628,2384,4456,4310,4928,2907
Ast_001667,4191,4699,2832,7s 47dg,1000202.292,1681,18749,2370,5118,4771,2367,#VALUE!,4295,2128,1374,2226,2536,909
Ast_001668,4196,4782,5106,2197,4385,2283,18788,4407,1175,2260,3241,6777,3370,4772,2407,4696,4493,2652
Ast_001669,1858,3626,4012,3683,2305,2785,9420,3869,3225,3003,4305,11253,3007,5536,3070,3472,3163,3011
Ast_001670,2735,4484,1690,3454,3914,2946,12945,4493,2616,3235,2242,10573,4515,1717,3911,4556,4396,2722
Ast_001671,1853,3734,4569,3081,2517,3533,9396,3521,3537,2191,4719,9439,2922,5472,3606,2895,3489,3007
Ast_001672,4273,2472,1645,3131,4400,3604,19083,4307,2497,4686,4131,9605,5218,2313,2215,2169,5287,2993
Ast_001673,2065,4007,3969,3874,3016,3128,10269,4439,4413,2374,4251,11829,2272,4994,3360,2693,3721,3009
Ast_001674,2912,4664,1191,,4012,2181,13653,3791,2827,4308,2154,#VALUE!,4406,2339,4045,4506,5770,2877
